filename;image_name;class;class_index;description;description_1;description_2;description_3;description_4;description_5;description_6;description_7;description_8;description_9;description_10
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7546;CN_type_7546_cn_coin_10388_p_merged.jpg;7546;73;"Head of Hadrian, right."",""Ares standing left, wearing helmet, holding patera and spear at his feet, shield.";"""Portrait of Hadrian facing right,"" ""Depiction of Ares, helmeted and standing to the left, with a patera and spear in hand, shield at his feet.""";"""Facing right, the likeness of Hadrian is depicted,"" ""On the left stands Ares, adorned with a helmet, in possession of a patera and spear, with a shield situated at his feet.""";"""Portrait of Hadrian facing right,"" ""Ares, portrayed standing to the left, donned in a helmet, wielding a patera and spear, with a shield positioned at his feet.""";"""Right-facing portrait of Hadrian on the head,"" ""Helmeted Ares stands to the left, holding a patera and spear, with a shield positioned at his feet.""";"""Portrait of Hadrian facing right, on the obverse,"" ""Helmeted Ares, positioned left, wielding a patera and spear, with a shield resting beside him,"" on the reverse.";"""Portrait of Hadrian, facing right."", ""Ares in a standing position to the left, donned in a helmet, clutching a patera and spear, a shield positioned at his feet.""";"""Portrait of Hadrian facing right,"" ""A helmeted Ares stands to the left, grasping a patera and spear with a shield situated at his feet.""";"""Portrait of Hadrian facing right,"" ""Ares in a standing position, turned to the left, adorned with a helmet, having a patera and spear in his grasp, with a shield positioned at his feet.""";"""Profile of Hadrian's face, directed to the right,"" ""Ares stands to the left, donning a helmet, with a patera and spear in his hands, a shield positioned at his feet.""";"""Facing right, the bust of Hadrian,"" ""Standing to the left, Ares donned in a helmet, grasping a patera and a spear, with a shield at his feet."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7557;CN_type_7557_BNF_Platzhalter_cn_coin_13212_o_merged.jpg;7557;74;"Laureate head of Antoninus Pius, right."",""Bearded river-god (Hebros) reclining left, holding ears of corn and poppy, resting on water-urn.";"""Crowned profile of Antoninus Pius, facing right."",""Facial-haired river deity (Hebros) in a reclining position to the left, gripping ears of grain and poppy, leaning on an aquatic urn.""";"""Crowned portrait of Antoninus Pius facing right,"" ""Bearded figure of the river-god Hebros leaning to the left, grasping stalks of wheat and a poppy flower, leaning on a water vessel.""";"""Crowned portrait of Antoninus Pius facing right,"" ""Facial hair adorned river deity (Hebros) lounging towards the left, grasping stalks of wheat and poppy, leaning on an aqua-jug.""";"""Crowned portrait of Antoninus Pius facing right,"" ""A hairy river deity (Hebros) in a relaxed posture to the left, grasping wheat stalks and a poppy flower, while leaning on a jar of water.""";"""Crowned portrait of Antoninus Pius, facing right."" ""Bearded water-deity (Hebros) lounging to the left, grasping stalks of corn and a poppy flower, leaning against a water-jug.""";"""Crowned portrait of Antoninus Pius, oriented to the right,"" ""Facial-haired river deity (Hebros) lounging towards the left, possessing ears of grain and a poppy, leaning on a water jug.""";"""Crowned portrait of Antoninus Pius facing right,"" ""Hirsute river deity (Hebros) leaning to the left, clutching grains of corn and a poppy flower, lounging on a water jug.""";"""Crowned portrait of Antoninus Pius, facing right,"" ""Hirsute river deity (Hebros) lounging towards the left, cradling ears of grain and a poppy, leaning on a water jar.""";"""Crowned portrait of Antoninus Pius facing right,"" ""Bearded water deity (Hebros) lying on his left side, grasping stalks of grain and poppy, leaning against an urn filled with water.""";"""Crowned portrait of Antoninus Pius facing right,"" ""Bearded personification of the river Hebros lounging to the left, grasping stalks of grain and a poppy flower, leaning on a water jug."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7686;CN_type_7686_cn_coin_10410_p_merged.jpg;7686;75;"Laureate head of Antoninus Pius, right."",""Homonoia standing left, holding patera and cornucopia.";"""Crowned portrait of Antoninus Pius, facing right,"" ""Homonoia in a leftward stance, grasping a patera and cornucopia.""";"""Crowned portrait of Antoninus Pius, facing right,"" ""Homonoia positioned to the left, clutching a patera and cornucopia.""";"""Crowned portrait of Antoninus Pius, facing right."",""Homonoia in a leftward stance, clutching patera and cornucopia.""";"""Crowned portrait of Antoninus Pius, facing right."" ""Homonoia positioned on the left, possessing patera and cornucopia.""";"""Antoninus Pius's crowned profile facing right,"" ""Homonoia posed leftward, grasping cornucopia and patera.""";"""Antoninus Pius's laurel-crowned head depicted to the right,"" ""Homonoia stands to the left, clasping a patera and cornucopia.""";"""Crowned bust of Antoninus Pius facing right,"" ""Homonoia is positioned on the left, clutching a patera and a cornucopia.""";"""Antoninus Pius with a laurel wreath-adorned head facing right."" ""Homonoia is stationed on the left, in her hands a patera and cornucopia.""";"""Crowned face of Antoninus Pius, oriented to the right."", ""Homonoia in a standing position towards the left, possessing a patera and a cornucopia.""";"""Crowned portrait of Antoninus Pius, facing right,"" ""Homonoia is depicted standing towards the left, grasping a patera and cornucopia."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7696;CN_type_7696_cn_coin_31233_p_merged.jpg;7696;76;"Laureate head of Antoninus Pius, right."",""Ares standing left, wearing helmet, holding patera and spear at his feet, shield.";"""Crowned figure of Antoninus Pius facing right,"" ""Ares in defensive stance to the left, donned in a helmet, grasping a patera and a spear, with his shield resting at his feet.""";"""Antoninus Pius with a laureate crown, facing right."" ""Ares, garbed in helmet, stands to the left, grasping a patera and spear, with a shield positioned at his feet.""";"""Embellished head of Antoninus Pius facing right, crowned with laurels.""""Ares stands to the left, attired in helmet, in his grasp are a patera and spear, and a shield is positioned at his feet.""";"""Crowned portrait of Antoninus Pius facing right,"" ""Ares in standing position towards the left, donned in helmet, bearing patera and spear, with a shield at his stance.""";"""Crowned portrait of Antoninus Pius, facing right."", ""Ares poised on the left, donned in helmet, grasping a patera and spear, with a shield positioned by his feet.""";"""Embellished head of Antoninus Pius, facing right,"" ""Ares is positioned on the left, donned in a helmet, in possession of a patera and a spear, with a shield located at his feet.""";"""Crowned portrait of Antoninus Pius, facing right"", ""Ares, helmeted, stands to the left, gripped in spear and patera, with a shield resting at his feet.""";"""Antoninus Pius's crowned profile facing right,"" ""Ares, donned in a helmet, seen standing to the left, clutching a patera and a spear, with a shield positioned at his feet.""";"""Crowned portrait of Antoninus Pius facing towards the right, and Ares positioned to the left, donning a helmet, with a patera and spear in hand, and a shield situated at his feet.""";"""Antoninus Pius with a wreathed head, facing right."" ""Ares, depicted on the left, donned in a helmet, clutching a patera and a spear, with a shield positioned at his feet."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7697;CN_type_7697_BNF_Platzhalter_cn_coin_13222_o_merged.jpg;7697;77;"Laureate head of Antoninus Pius, right."",""Dionysus standing left, holding cantharus and thyrsus.";"""Diademed portrait of Antoninus Pius, facing right."" ""Dionysus positioned towards the left, grasping a cantharus and a thyrsus.""";"""Crowned portrait of Antoninus Pius, facing right."", ""Left-standing Dionysus, grasping a cantharus and thyrsus.""";"""Crowned portrait of Antoninus Pius, facing right."", ""Dionysus positioned to the left, grasping a cantharus and thyrsus.""";"""Crowned portrait of Antoninus Pius, facing right."" ""Dionysus stands to the left, grasping a cantharus and thyrsus.""";"""Crowned portrait of Antoninus Pius, facing right."", ""Dionysus positioned towards left, grasping a cantharus and thyrsus.""";"""Crowned portrait of Antoninus Pius, facing right,"" ""Dionysus positioned to the left, grasping a cantharus and thyrsus.""";"""Crowned portrait of Antoninus Pius, facing right,"" ""Dionysus positioned to the left, carrying a cantharus and thyrsus.""";"""Antoninus Pius's crowned depiction facing right,"" ""Dionysus stands to the left, clasping a cantharus and thyrsus.""";"""Antoninus Pius with a laurel wreath on his head, facing right,"" ""Dionysus positioned to the left, grasping a cantharus and thyrsus.""";"""Antoninus Pius with a laurel wreath on his head, facing right."" ""Dionysus is positioned to the left, grasping a cantharus and thyrsus."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7699;CN_type_7699_cn_coin_30567_p_merged.jpg;7699;78;"Bare-headed bust of youthful Marcus Aurelius, right."",""Homonoia standing left, wearing kalathos, holding patera in right hand and cornucopia in left arm.";"This is a description of an antique coin: ""A bare-headed representation of a young Marcus Aurelius facing right,"" ""Homonoia, depicted standing to the left, adorned with a kalathos, with a patera in her right hand and a cornucopia in her left arm.""";"""Uncovered head of a young Marcus Aurelius facing right,"" ""Homonoia is depicted standing towards the left, donned in kalathos, with a patera in her right hand and a cornucopia cradled in her left arm.""";"""Uncovered head bust of a young Marcus Aurelius, facing right. Homonoia on the left side, donned in kalathos, carrying a patera in her right hand and a cornucopia in her left arm.""";"""Uncovered head depiction of a young Marcus Aurelius, facing right."",""The figure of Homonoia is standing to the left, adorned with a kalathos, carrying a patera in her right hand and a cornucopia cradled in her left arm.""";"""This coin features a clean-shaven depiction of a young Marcus Aurelius facing to the right. On the other side, it shows Homonoia in a standing position facing left, adorned with a kalathos and clutching a patera in her right hand, whilst supporting a cornucopia in her left.""";"""A youthful, bare-headed depiction of Marcus Aurelius facing right. Homonoia is represented standing to the left, adorned with a kalathos, holding a patera in her right hand and a cornucopia in her left arm.""";"""This is a historical coin featuring a clean-shaven, youthful depiction of Marcus Aurelius facing right. On the opposite side, you can find Homonoia, garbed in a kalathos, standing to the left as she holds a patera in her right hand and a cornucopia cradled in her left arm.""";"""Cleanshaven, youthful depiction of Marcus Aurelius facing right,"" ""Homonoia, donned in kalathos, is seen posing to the left, a patera clasped in her right hand and a cornucopia cradled in her left arm.""";"""Uncovered head portraiture of a young Marcus Aurelius, oriented to the right, and depiction of Homonoia, positioned on the left. She is adorned with a kalathos and is carrying a patera in her right hand and a cornucopia in the crook of her left arm.""";"""Uncovered head depiction of a young Marcus Aurelius, facing right. Depiction of Homonoia to the left, donned in kalathos whilst holding a patera in the right hand and cradling a cornucopia in her left arm."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7702;CN_type_7702_cn_coin_32171_p_merged.jpg;7702;79;"Draped bust of Faustina II, right."",""Demeter standing left, holding ears of corn and torch.";"""Draped bust of Faustina II, facing right."", ""Demeter standing to the left, grasping ears of corn and a torch.""";"""Cloaked figure of Faustina II facing right,"" ""Demeter positioned on the left, gripping grain stalks and a lit torch.""";"""Veiled portrait of Faustina II, facing right."",""Demeter positioned towards the left, clutching grain stalks and a torch.""";"""Cloaked portrait of Faustina II facing right,"" ""Demeter positioned to the left, grasping sheaves of grain and a torch.""";"""Garbed bust of Faustina II, facing right"", ""Demeter standing to the left, clutching stalks of grain and a torch.""";"""Garbed portrait of Faustina II, facing right"",""Demeter is positioned to the left, clutching wheat ears and a torch.""";"""Garbed portrait of Faustina II, facing right"",""Demeter upright on the left, grasping wheat stalks and a torch.""";"""Veiled figure of Faustina II facing right,"" ""Demeter positioned to the left, clutching grains of corn and a torch.""";"""Clothed depiction of Faustina II facing right"", ""Figure of Demeter positioned to the left, clutching grains of corn and a torch.""";"""Garbed profile of Faustina II facing right."",""Demeter positioned to the left, grasping corn ears and a torch."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7735;CN_type_7735_BNF_Platzhalter_cn_coin_13299_o_merged.jpg;7735;80;"Laureate head of Elagabalus, right."",""Tripod entwined by serpent.";"""Crowned portrait of Elagabalus facing right,"" ""Tripod embraced by a coiling serpent.""";"""Crowned profile of Elagabalus, facing right"",""Serpent coiling around a tripod.""";"""Crowned profile of Elagabalus facing right."" ""Serpent coiling around a three-legged stool.""";"""Crowned portrait of Elagabalus, facing right,"" ""Snake coiled around a tripod.""";"""Elagabalus' crowned bust facing right,"" ""A coiled snake wound around a three-legged stand.""";"""Crowned figure of Elagabalus facing right,"" ""Three-legged stand twisted by a snake.""";"""Crowned portrait of Elagabalus, facing right,"" ""Snake coiling around a tripod.""";"""Crowned depiction of Elagabalus facing right,"" ""Serpent coiled around a tripod.""";"""Crowned head of Elagabalus facing right,"" ""A serpent coiling around tripod.""";"""Crowned portrait of Elagabalus, facing right,"" ""Serpent coiled around a three-legged stand."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7803;CN_type_7803_cn_coin_30458_p_merged.jpg;7803;81;"Laureate head of Antoninus Pius, right."",""Homonoia standing left, holding patera and cornucopia at her feet, altar.";"""Antoninus Pius' crowned figure facing the right,"" ""Homonoia depicted on the left, grasping cornucopia and patera with an altar at her feet.""";"""Laurel-crowned bust of Antoninus Pius facing right."",""Homonoia, in a leftward stance, is holding a patera and cornucopia, with an altar at her base.""";"""Crowned bust of Antoninus Pius facing right,"" ""Homonoia is in a left stance, grasping a patera and cornucopia, with an altar sited at her feet.""";"""Antoninus Pius' laureate bust facing right."" ""Homonoia is depicted standing on the left, with a patera and cornucopia in her possession, and an altar at her feet.""";"""The coin features an adorned head of Antoninus Pius facing right, and on its flip side, Homonoia is positioned on the left, holding a patera and cornucopia, with an altar positioned at her feet.""";"""Head of Antoninus Pius adorned with laurel wreath, facing right"", ""Homonoia in a leftward stance, clutching a patera and a cornucopia, with an altar situated at her feet.""";"""Head of Antoninus Pius adorned with laurel wreath, facing right."",""The figure of Homonoia standing to the left, with a patera and cornucopia in her grasp, with an altar situated at her feet.""";"""Crowned portrait of Antoninus Pius, facing right.,"" ""Homonoia is depicted standing to the left, clutching both a patera and cornucopia, with an altar positioned at her feet.""";"""Crowned portrait of Antoninus Pius facing right,"" ""Homonoia depicted standing to the left, grasping a patera and cornucopia, with an altar situated at her feet.""";"""Crowned bust of Antoninus Pius looking to the right,"" ""Homonoia in a standing position to the left, bearing patera and cornucopia, with an altar at her base."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7907;CN_type_7907_cn_coin_31214_p_merged.jpg;7907;82;"Laureate head of Antoninus Pius, right."",""Ares standing left, wearing helmet, holding spear in left hand at his feet, right, shield.";"""Antoninus Pius depicted with a laureate crown, facing right,"" ""A helmet-clad Ares stands to the left, spear grasped in his left hand, with a shield positioned at his feet on the right.""";"""Laureate bust of Antoninus Pius oriented towards the right,"" ""Ares, in standing position to the left, donned in a helmet, clutching a spear in his left hand, and a shield located on his right at his feet.""";"""Antoninus Pius depicted with a laurel crown, facing right."",""Ares presented in a standing position to the left, donning a helmet, with a spear in his left hand and a shield by his feet to the right.""";"""Crowned portrait of Antoninus Pius facing right,"" ""Ares positioned to the left, donned in helmet, with spear in his left hand and a shield placed to his right on the ground.""";"""Antoninus Pius with a laureate crown, facing right,"" ""Ares in a standing pose to the left, sporting helmet, carrying spear in his left hand, with a shield positioned at his right foot.""";"""Wreathed head of Antoninus Pius, facing right."",""Ares in stance on the left, helmeted, grasping spear in his left hand while a shield rests at his right foot.""";"""Antoninus Pius with a laurel wreath on his head, facing right."" ""Ares in standing position, clad in a helmet, gripping a spear in his left hand, a shield residing near his right feet.""";"""Crowned portrait of Antoninus Pius, facing right,"" ""Ares positioned on the left, garbed in helmet, grasping a spear in his left hand, with a shield at his right feet.""";"""Crowned figure of Antoninus Pius, facing right,"" ""Ares positioned to the left, donned in a helmet, with a spear grasped in his left hand, a shield placed to his right side.""";"""Antoninus Pius, crowned with laurels, portrayed to the right."" ""A helmeted Ares stands to the left, a spear gripped in his left hand and his right foot atop a shield."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\7910;CN_type_7910_BNF_Platzhalter_cn_coin_31211_o_merged.jpg;7910;83;"Laureate head of Antoninus Pius, right."",""Ares standing left, wearing helmet, holding shield in left arm.";"""Antoninus Pius's head crowned with laurel wreath, facing to the right."",""Ares, garbed in armor and helmet, holds a shield in his left arm, standing in the left direction.""";"""Crowned portrait of Antoninus Pius, facing right."",""Ares, donned in a helmet, stands towards the left, clenching a shield in his left arm.""";"""Antoninus Pius with a laureate crown, facing right"",""Ares, garbed in helmet, clutching shield with left arm, positioned towards the left.""";"""Crowned portrait of Antoninus Pius facing towards the right."", ""Ares, adorned in helmet, stands to the left, wielding a shield in his left arm.""";"""Antoninus Pius with a laurel-wreathed head, facing right,"" ""A helmeted Ares in a standing posture, with a shield in his left arm, positioned to the left.""";"""Crowned portrait of Antoninus Pius facing right."",""Ares, in a stance to the left, donned in a helmet and supporting a shield with his left arm.""";"""Crowned portrait of Antoninus Pius, facing right,"" ""Ares in standing posture towards the left, donned in a helmet, with shield grasped in his left arm.""";"""Crowned portrait of Antoninus Pius, facing right,"" ""Ares stands to the left, donned in a helmet, with a shield in his left arm.""";"""Laureate portrait of Antoninus Pius facing to the right,"" ""Ares is depicted standing to the left, donned in a helmet, with a shield in his left hand.""";"""Crowned portrait of Antoninus Pius, facing right."", ""Ares in a standing position on the left, donned in a helmet, carrying a shield in his left arm."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\8167;CN_type_8167_cn_coin_10417_p_merged.jpg;8167;84;"Bare-headed bust of youthful Marcus Aurelius, right, wearing cuirass and paludamentum."",""Ares standing left, wearing helmet, holding shield in left arm.";"""A clean-shaven, youthful depiction of Marcus Aurelius faces right, donned in a cuirass and paludamentum. Ares stands to the left, outfitted in a helmet, with his shield held in his left arm.""";"""Uncovered head depiction of a young Marcus Aurelius, on the right, adorned in armor and paludamentum."",""Ares in standing position to the left, donned in a helmet, bearing a shield in his left hand.""";"""A bare-headed portrayal of a young Marcus Aurelius, to the right, attired in a cuirass and paludamentum,"" ""Ares captured in stance to the left, donned in a helmet, with a shield in his left arm.""";"""Uncovered head depiction of a young Marcus Aurelius, turned to the right, adorned in a cuirass and paludamentum. Ares is positioned to the left, donned with a helmet, supporting a shield with his left arm.""";"""A young Marcus Aurelius is depicted bare-headed on the right, donned in a cuirass and a paludamentum. A depiction of Ares stands on the left, adorned with a helmet and brandishing a shield in his left arm.""";"""Uncovered head portrait of young Marcus Aurelius, facing right, adorned in cuirass and paludamentum,"" ""Helmeted Ares positioned left, clutching a shield in his left arm.""";"""Young Marcus Aurelius featured with a bare head, facing right, donned in a cuirass and paludamentum."" ""Ares is depicted standing to the left, attired in a helmet and holding a shield in his left arm.""";"""Uncovered head portrait of a young Marcus Aurelius facing right, donned in a cuirass and paludamentum. Depicting Ares, standing to the left donned in a helmet and holding a shield in his left hand.""";"""A youthful Marcus Aurelius depicted bare-headed, turned to the right, donning cuirass and paludamentum."" ""A helmeted Ares is portrayed standing to the left, with a shield in his left arm.""";"""A young Marcus Aurelius, without head covering, is depicted on the right donning a cuirass and paludamentum. Ares, represented in a standing position to the left, is seen wearing a helmet and supporting a shield with his left arm."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\8453;CN_type_8453_BNF_41767991_cn_coin_23394_o_merged.jpg;8453;85;"Diademed and laureate head of Philetairos, right."",""Athena enthroned left, holding spear in left arm and resting her right hand on shield in front of her.";"""Laurel-wreathed and crowned bust of Philetairos, oriented to the right,"" ""Athena seated to the left, clasping a spear in her left hand and using her right hand to lean on a shield before her.""";"""Crowned and wreathed in laurels, the bust of Philetairos points towards the right."" ""Seated on her throne, Athena aligns towards the left, cradling her spear in her left arm and her right hand poised on the shield before her.""";"""Crowned and wreathed bust of Philetairos facing right,"" ""Seated Athena to the left, clutching a spear in her left hand and positioning her right hand on a shield before her.""";"""Philetairos' head, adorned with a laurel wreath and a diadem, facing right,"" ""Athena sits enthroned on the left, gripping a spear with her left arm and using her right arm to rest on a shield in front of her.""";"""Crowned and wreathed head of Philetairos, facing right,"" ""Athena seated on the left, grasping a spear with her left arm while her right hand is positioned on a shield before her.""";"""Crowned and wreathed bust of Philetairos, facing right,"" ""Athena seated to the left, wielding spear with left arm and placing her right hand on shield before her.""";"""Philetairos, crowned with a diadem and laurel, facing towards the right."" ""Athena, positioned on her throne to the left, grasping a spear with her left arm while her right hand is comfortably laid on a shield before her.""";"""Crowned and garlanded depiction of Philetairos to the right,"" ""Seated Athena to the left, holding a spear in her left hand while her right hand rests on a shield in her proximity.""";"""Laurel-crowned and diademed profile of Philetairos, facing right,"".""Athena seated on the left, with her right hand resting on a shield before her and holding a spear in her left arm.""";"""Crowned and wreathed head of Philetairos, facing right,"" ""Athena seated to the left, wielding spear in her left hand and resting her right hand on the shield before her."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\8455;CN_type_8455_BNF_41742278_cn_coin_21462_o_merged.jpg;8455;86;"Laureate head of Philetairos, right."",""Athena enthroned left, holding wreath in right hand and resting her leftarm on shield.";"""A wreathed head of Philetairos, facing right.""""Athena seated on the left, holding a garland in her right hand, her left arm leaning on a shield.""";"""Philetairos' crowned portrait, facing right,"" ""Seated Athena to the left, carrying a wreath in her right hand and positioning her left arm on a shield.""";"""Crowned portrait of Philetairos facing right,"" ""Athena seated on the left, bearing a wreath in her right hand and placing her left arm on a shield.""";"""Philetairos' crowned portrait, facing right."", ""Seated Athena on the left, clasping a garland with right hand and her left arm is propped on a shield.""";"""Crowned bust of Philetairos, facing right,"" ""Athena seated on the left, bearing a garland in her right hand and propping her left arm on her shield.""";"""The crowned representation of Philetairos faces right,"" ""Seated Athena to the left, grasping a garland in her right hand while her left arm leans on her shield.""";"""Wreathed head of Philetairos facing right,"" ""Seated Athena on the left side, holding a garland in her right hand with her left arm propping on a shield.""";"""Crowned profile of Philetairos facing right,"" ""Athena seated to the left, grasping wreath in her right hand and her left arm supported by a shield.""";"""Philetairos' crowned head is facing right,"" ""Seated on the left, Athena gracefully holds a wreath in her right hand while propping her left arm on a shield.""";"""Philetairos' crowned face positioned to the right,"" ""Athena seated to the left, carrying a wreath in her right hand and her left arm leaning on a shield."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\8461;CN_type_8461_BNF_41767998_cn_coin_23401_o_merged.jpg;8461;87;"Laureate head of Philetairos, right."",""Athena enthroned left, holding wreath in right hand and resting her leftarm on shield.";"""Crowned portrait of Philetairos, facing right,"" ""Seated Athena on the left, clutching a wreath in her right hand, with her left arm leaning on a shield.""";"""Philetairos' crowned head, facing right,"" ""Seated Athena toward the left, hoisting a garland in her right hand and her left arm leaning on a shield.""";"""Philetairos' crowned portrait, facing right,"" ""Athena seated to the left, with wreath in her right hand and her left arm leaning on a shield.""";"""Philetairos' crowned portrait, facing right"",""Athena seated on the left, grasping a wreath in her right hand and resting her left arm on her shield.""";"""Philetairos' crowned profile facing right,"" ""Athena seated on the left side, clutching a garland in her right hand while her left arm leans on a shield.""";"""Philetairos' laureate head facing right,"" ""Athena seated to the left, clutching a wreath in her right hand while her left arm rests on a shield.""";"""Philetairos' crowned profile positioned to the right,"" ""Athena, in a seated position to the left, clutching a wreath in her right hand while her left arm relaxes on a shield.""";"""Philetairos' crowned figure, facing right"" and ""Athena, seated on the left, clutching a garland in her right hand while her left arm leans on a shield.""";"""Crowned portrait of Philetairos facing towards the right,"" ""Athena sitting regally on her throne to the left, clutching a garland in her right hand and leaning her left arm on a shield.""";"""Crowned profile of Philetairos facing the right,"" ""Athena seated to the left, adorned with a wreath in her right hand and with her left arm leaning on a shield."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\858;CN_type_858_BNF_766_cn_coin_2701_o_merged.jpg;858;88;"Forepart of prancing horse, left."",""Bunch of grapes on vine branch within dotted linear square all within incuse square.";"""Front section of a galloping horse, facing left."", ""Cluster of grapes on a vine stem encased in a stippled rectangular border, all enclosed within a recessed square.""";"""Front section of a cavorting equine, moving to the left,"" ""Cluster of grapes on a vine twig ensconced within a dotted linear square, all enclosed within a recessed square.""";"""Front portion of a leftward galloping horse,"" ""Cluster of grapes hanging from a vine branch, encased in a dotted square border, all inside an indented square.""";"""Front part of a galloping horse, oriented to the left,"" ""Collection of grapes hanging from a vine branch encapsulated in a dotted linear square, all contained within a recessed square.""";"""Front portion of a galloping horse, facing left."",""Cluster of grapes hanging from a vine branch, encased within a spotted line square that's further framed within an indented square.""";"""Frontal view of a gallant horse in mid-prance, oriented to the left. Cluster of grapes hanging from a vine limb, enclosed within a dotted straight-sided square, all of which is encompassed by an indented square.""";"""Front portion of a lively horse in mid-prance, facing left."",""Cluster of grapes on a vine branch encased in a punctuated linear square, all encompassed within a recessed square.""";"""Front section of a galloping horse, oriented to the left."",""Cluster of berries on a vine twig surrounded by a dotted line square enclosed in a sunken square.""";"""Front portion of a spirited, left-moving horse,"" ""Cluster of grapes hanging from a vine branch surrounded by a dotted linear square, all enclosed within an incuse square.""";"""Front portion of a galloping horse, oriented to the left,"" ""Cluster of berries on a vine twig encompassed by a dotted linear square enclosed within an indented square."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\859;CN_type_859_BNF_Platzhalter_cn_coin_2744_o_merged.jpg;859;89;"Forepart of prancing horse, left."",""Bunch of grapes on vine branch within dotted linear square all within incuse square.";"""Front portion of a galloping horse, facing left."", ""Cluster of grapes hanging on vine stem enclosed within a dotted square border, all inside a sunken square.""";"""Front part of a galloping horse, oriented to the left."", ""Cluster of berries on a vine stem, enclosed within a dotted linear square, all set within an indented square.""";"""Front portion of a lively horse trotting to the left,"" ""Cluster of grapes hanging from a vine branch, encased within a dotted square and an inset square.""";"""Front portion of a galloping horse, facing left"", ""Cluster of grapes hanging from a vine branch encased in a dotted linear square, all surrounded by a sunken square.""";"""Front portion of a galloping horse, oriented to the left"", ""Cluster of grapes on a vine stem housed within a dotted linear square, all encompassed within a sunken square.""";"""Front portion of a galloping horse, facing left."",""A cluster of grapes on a vine branch enclosed in a dotted linear square, further encased in an indented square.""";"""Front portion of a high-spirited horse in mid-prance, oriented to the left."",""Cluster of grapes on a vine branch, enclosed within a dotted linear square, all placed within a recessed square.""";"""Front portion of a galloping horse, oriented to the left."" ,""Cluster of grapes hanging from vine limb enclosed within a dotted square border, all set within a depressed square.""";"""Front portion of a lively horse in mid-prance, facing left"", ""Cluster of grapes hanging from a vine branch enclosed within a dotted linear square, all contained within a depressed square"".";"""Front portion of a galloping horse, facing left."" ""Cluster of berries on a vine branch enclosed within a dotted square outline, all set inside a recessed square."""
